NumID,ID,Text,E1,E2,E3,E4,E5,E6,E7,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,ZE1,ZE2,ZE3,ZE4,ZE5,ZE6,ZE7,ZCH1,ZCH2,ZCH3,ZCH4,ZCH5,ZCH6,ZCH7,ZCH8,ZCH9,ZCH10,ZCH11,AVG_Z_SCORE,AVG_Z_SCORE_ENGLISH,AVG_Z_SCORE_CHINESE
1136,384109,I feel 'url' is a personal attack against me. Can you please remove it for me per 'url'?,2,-7,-1,0,-5,-6,1,2,4,-2,,,12,,4,,-4,2,-0.064783706,-1.273065303,-0.693891522,-0.107924874,-1.197813476,-1.484424372,0.205385428,0.150543066,-0.022919678,-0.718420608,blank,blank,1.773270987,blank,0.896086344,blank,-0.343813646,0.15088224,-0.195063509,-0.659502547,0.269375529
1137,385164,"FloraBase has an entry for this, but no other information.'url' Know anything about it?",5,-3,0,0,5,-3,1,-1,7,-1,,,7,,-3,,-8,-6,0.417477133,-0.343481292,-0.167298578,-0.107924874,1.033333333,-0.604400905,0.205385428,-0.607224046,0.596531076,-0.436889077,blank,blank,-0.026565588,blank,-0.417850774,blank,-0.852978615,-1.383448408,-0.192523942,0.061870035,-0.446917919
1138,385974,That link just takes me to the arbcom main page. Are you intending to link me to something else?,-3,-2,0,0,-6,1,-1,1,4,-4,,,7,,-1,,-8,3,-0.868551771,-0.111085289,-0.167298578,-0.107924874,-1.420928157,0.568963718,-0.850580781,-0.102045971,-0.022919678,-1.281483671,blank,blank,-0.026565588,blank,-0.042440169,blank,-0.852978615,0.342673571,-0.353083275,-0.422486533,-0.283680017
1139,387960,"I have never heard of the 1933 ""freakish heat flash"" in Coimbra, Portugal. Will you please provide some sources that you used for forming such a conclusion?",2,-6,0,0,2,-3,2,4,4,-1,,,10,,-3,,-6,2,-0.064783706,-1.0406693,-0.167298578,-0.107924874,0.36398929,-0.604400905,0.733368532,0.655721142,-0.022919678,-0.436889077,blank,blank,1.053336357,blank,-0.417850774,blank,-0.59839613,0.15088224,-0.035988247,-0.126817077,0.054840583
1140,389573,"That was nice work you did improving the reference I added. I still have to learn that, can you show me?",8,3,0,1,7,-3,4,3,9,1,,,7,,-6,,4,2,0.899737972,1.050894725,-0.167298578,0.35016033,1.479562695,-0.604400905,1.789334741,0.403132104,1.009498245,0.126173986,blank,blank,-0.026565588,blank,-0.980966682,blank,0.674516293,0.15088224,0.439618684,0.685427283,0.193810086
1141,391212,"The link to Sciencedude by Gary Robbins: Obituary of Joel Hedgpeth, which I believe you added, no longer includes the obituary.  Can you up-date the link?",5,-5,0,1,0,-5,1,0,4,-5,,,5,,,,-9,4,0.417477133,-0.808273298,-0.167298578,0.35016033,-0.082240071,-1.191083216,0.205385428,-0.354635009,-0.022919678,-1.563015203,blank,blank,-0.746500218,blank,blank,blank,-0.980269857,0.534464902,-0.33913441,-0.182267468,-0.522145844
1142,393977,"Ok. Thank you for clarifying. Could you be more specific as to what you are specifying as ""the claim"" so that I may find relevant information to refute?",10,-2,0,2,1,-6,1,9,8,5,,,7,,5,,2,3,1.221245197,-0.111085289,-0.167298578,0.808245534,0.14087461,-1.484424372,0.205385428,1.91866633,0.80301466,1.252300113,blank,blank,-0.026565588,blank,1.083791647,blank,0.419933809,0.342673571,0.457625505,0.087563218,0.827687792
1143,394295,I am not sure why 'url' is not just in the article 'url' as a straight table. Is there some chance the template might be used on another article?,3,-1,0,1,3,2,1,7,8,4,,,8,,-6,,-2,4,0.095969907,0.121310713,-0.167298578,0.35016033,0.587103971,0.862304874,0.205385428,1.413488255,0.80301466,0.970768581,blank,blank,0.333401727,blank,-0.980966682,blank,-0.089231161,0.534464902,0.359991209,0.293562378,0.42642004
1144,394690,You deleted Ricardo Marinello. What was written in the article?,-1,-1,0,0,,-5,-1,-2,4,-3,,,12,,-9,,-11,5,-0.547044545,0.121310713,-0.167298578,-0.107924874,blank,-1.191083216,-0.850580781,-0.859813084,-0.022919678,-0.99995214,blank,blank,1.773270987,blank,-1.54408259,blank,-1.234852342,0.726256233,-0.377285684,-0.457103547,-0.308870373
1145,395661,I had a look at the place noted on the top of the talk page about 1rr and I was unable to find the sanction you talked about. Where is it listed please?,5,-5,1,1,1,2,1,4,5,4,,,9,,-6,,-11,5,0.417477133,-0.808273298,0.359294365,0.35016033,0.14087461,0.862304874,0.205385428,0.655721142,0.183563907,0.970768581,blank,blank,0.693369042,blank,-0.980966682,blank,-1.234852342,0.726256233,0.181505952,0.218174777,0.144837126
1146,396333,"Yes, this is a nice illustration. I'd love to have a look of the code; is it possible for you to mail it to me?",10,3,1,2,8,-3,4,6,12,6,,,5,,-5,,11,3,1.221245197,1.050894725,0.359294365,0.808245534,1.702677376,-0.604400905,1.789334741,1.160899217,1.628948999,1.533831644,blank,blank,-0.746500218,blank,-0.79326138,blank,1.56555499,0.342673571,0.787102704,0.903898719,0.670306689
1147,397366,"Hi, I reverted vandalism on a couple of your subpages that you transclude in your main userpage. Do you want me to semi-protect them (your subpages) so that it is more difficult for vandals to subtly vandalize you?",8,-3,1,0,7,-4,4,,8,3,,,8,,9,,9,6,0.899737972,-0.343481292,0.359294365,-0.107924874,1.479562695,-0.897742061,1.789334741,blank,0.80301466,0.68923705,blank,blank,0.333401727,blank,1.834612858,blank,1.310972505,0.918047564,0.697543685,0.45411165,0.981547727
1148,397562,Please explain this 'url'. Is there a valid reason why this image was removed?,-5,-5,0,0,-1,-3,-1,-5,-3,-1,,,8,,-6,,-9,3,-1.190058997,-0.808273298,-0.167298578,-0.107924874,-0.305354752,-0.604400905,-0.850580781,-1.617580197,-1.46830477,-0.436889077,blank,blank,0.333401727,blank,-0.980966682,blank,-0.980269857,0.342673571,-0.631559105,-0.576270312,-0.686847898
1149,407369,"I replied... also, are you watching that page?  If so, I will stop bothering you here?",4,-1,-4,1,1,-4,-4,1,2,-3,,,11,,-5,,-8,5,0.25672352,0.121310713,-2.273670353,0.35016033,0.14087461,-0.897742061,-2.434530095,-0.102045971,-0.435886847,-0.99995214,blank,blank,1.413303672,blank,-0.79326138,blank,-0.852978615,0.726256233,-0.412959885,-0.676696191,-0.149223578
1150,417587,"Also - for some reason images on image pages now appear in full size when I view them, rather than more convienient viewing sizes. Do you know how I can fix this?",8,5,0,1,3,-1,2,2,6,1,,,4,,6,,-2,6,0.899737972,1.51568673,-0.167298578,0.35016033,0.587103971,-0.017718593,0.733368532,0.150543066,0.390047491,0.126173986,blank,blank,-1.106467533,blank,1.27149695,blank,-0.089231161,0.918047564,0.397260766,0.557291481,0.237230052
1151,419038,"Hmmm, Dev, Jet123's nom doesn't really count as your second one, right? I can overwrite it?",5,-5,0,1,2,-3,,3,2,-6,,,,,,4,,-8,0.417477133,-0.808273298,-0.167298578,0.35016033,0.36398929,-0.604400905,blank,0.403132104,-0.435886847,-1.844546734,blank,blank,blank,blank,blank,0.201679549,blank,-1.76703107,-0.353727184,-0.074724338,-0.6885306
1152,419907,"I have also put speedy delete tags on 'url' and 'url'.  Was there any particular reason to move your user/user talk pages to that name, and back again?",2,-2,2,1,2,-3,-2,3,5,1,,,,,,1,,-7,-0.064783706,-0.111085289,0.885887309,0.35016033,0.36398929,-0.604400905,-1.378563886,0.403132104,0.183563907,0.126173986,blank,blank,blank,blank,blank,-0.466576081,blank,-1.575239739,-0.15731189,-0.079828122,-0.265789165
1153,421270,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?,-1,-2,-3,0,-5,-3,0,1,1,0,,,,,,-5,,-3,-0.547044545,-0.111085289,-1.747077409,-0.107924874,-1.197813476,-0.604400905,-0.322597677,-0.102045971,-0.642370432,-0.155357545,blank,blank,blank,blank,blank,-1.803087341,blank,-0.808074415,-0.679073323,-0.662563454,-0.702187141
1154,423432,"Sorry, I've moved a number of articles and thought I did it correctly. How is moving done properly without losing the edit history?",9,2,1,4,4,0,4,1,6,1,,,,,,10,,-4,1.060491585,0.818498722,0.359294365,1.724415941,0.810218652,0.275622562,1.789334741,-0.102045971,0.390047491,0.126173986,blank,blank,blank,blank,blank,1.538190809,blank,-0.999865746,0.649198095,0.97683951,0.190500114
1155,423536,"And what, may I ask, is ''your'' relationship to Hammersoft? How did you come upon this matter?",-4,-4,0,-1,-4,2,-4,7,-1,1,,,,,,,,-8,-1.029305384,-0.575877295,-0.167298578,-0.566010078,-0.974698795,0.862304874,-2.434530095,1.413488255,-1.055337601,0.126173986,blank,blank,blank,blank,blank,blank,blank,-1.76703107,-0.560738344,-0.697916479,-0.320676607
1156,423540,I went to 'url' and couldn't find it. Can you provide a link?,9,2,1,1,2,-2,2,2,2,1,,,,,,8,,2,1.060491585,0.818498722,0.359294365,0.35016033,0.36398929,-0.311059749,0.733368532,0.150543066,-0.435886847,0.126173986,blank,blank,blank,blank,blank,1.092687056,blank,0.15088224,0.371595215,0.482106154,0.2168799
1157,426769,"Hi, I hadn't realized that you had made a revert on redirecting this.  Could you see my comments on 'url'?",6,2,3,1,5,2,1,4,7,-2,,,,,,0,,-8,0.578230746,0.818498722,1.412480253,0.35016033,1.033333333,0.862304874,0.205385428,0.655721142,0.596531076,-0.718420608,blank,blank,blank,blank,blank,-0.689327958,blank,-1.76703107,0.278155522,0.751484812,-0.384505484
1158,428392,I have an email from the owner of this image that your BOT deleted.  Can you please restore this and I can send in the email granting me permission to post?,5,-2,1,1,4,-1,0,2,6,3,,,,,,6,,2,0.417477133,-0.111085289,0.359294365,0.35016033,0.810218652,-0.017718593,-0.322597677,0.150543066,0.390047491,0.68923705,blank,blank,blank,blank,blank,0.647183303,blank,0.15088224,0.292803506,0.212249846,0.40557863
1159,431479,"I would like to do the same for 'url', a Houston neighborhood. How do I do this?",6,2,2,1,1,-2,0,2,7,1,,,,,,5,,-4,0.578230746,0.818498722,0.885887309,0.35016033,0.14087461,-0.311059749,-0.322597677,0.150543066,0.596531076,0.126173986,blank,blank,blank,blank,blank,0.424431426,blank,-0.999865746,0.203150675,0.30571347,0.059562762
1160,438343,"Hello, I noticed you recently did a lot of work on the '''url''' page. I was wondering if you know of the origin of the word ""Nassarius"" - its etymology/ what is it named after?",8,-2,1,3,2,-3,1,1,9,-2,,,,,,3,,-3,0.899737972,-0.111085289,0.359294365,1.266330738,0.36398929,-0.604400905,0.205385428,-0.102045971,1.009498245,-0.718420608,blank,blank,blank,blank,blank,-0.021072328,blank,-0.808074415,0.144928043,0.339893086,-0.128023015
1161,438448,Understood. Do you know of any legal expert you could contact to clarify this issue?,9,2,1,1,4,-2,1,3,5,1,,,,,,0,,-6,1.060491585,0.818498722,0.359294365,0.35016033,0.810218652,-0.311059749,0.205385428,0.403132104,0.183563907,0.126173986,blank,blank,blank,blank,blank,-0.689327958,blank,-1.383448408,0.161090247,0.470427048,-0.271981274
1162,439715,"Hello again. Could you move this to 'url', please?",8,0,6,2,-3,-3,5,2,5,9,,,,,,11,,2,0.899737972,0.353706716,2.992259084,0.808245534,-0.751584114,-0.604400905,2.317317846,0.150543066,0.183563907,2.378426239,blank,blank,blank,blank,blank,1.760942686,blank,0.15088224,0.886636689,0.859326019,0.924871628
1163,442925,Why on earth have you deleted the article on the 'url'?  Can you please undelete it?,-10,-8,-3,-1,-8,-3,-7,-10,-7,-7,,,,,,-5,,-9,-1.993827061,-1.505461306,-1.747077409,-0.566010078,-1.867157519,-0.604400905,-4.018479409,-2.880525385,-2.294239108,-2.126078266,blank,blank,blank,blank,blank,-1.803087341,blank,-1.958822401,-1.947097182,-1.75748767,-2.2125505
1164,446166,I note that you've edited since this was brought up here. Could you please respond?,-1,0,1,0,3,-3,-1,-1,5,6,,,,,,10,,6,-0.547044545,0.353706716,0.359294365,-0.107924874,0.587103971,-0.604400905,-0.850580781,-0.607224046,0.183563907,1.533831644,blank,blank,blank,blank,blank,1.538190809,blank,0.918047564,0.229713652,-0.115692293,0.713281976
1165,448921,"Hey, I just noticed 'url', and something doesn't seem right. What should be done?",7,4,-1,1,4,2,1,4,8,-2,,,,,,1,,-8,0.738984359,1.283290727,-0.693891522,0.35016033,0.810218652,0.862304874,0.205385428,0.655721142,0.80301466,-0.718420608,blank,blank,blank,blank,blank,-0.466576081,blank,-1.76703107,0.171930074,0.508064693,-0.298658391
1166,454457,"Hi Deb, I created the page which was deleted which I hoped could have been a stub starting point for building up a better and more detailed article about the organisation. Could you offer some advice on how I could have made it better and have avoided deletion?",8,9,2,7,10,-5,2,10,13,6,,,,,-3,6,13,,0.899737972,2.445270741,0.885887309,3.098671553,2.148906738,-1.191083216,0.733368532,2.171255368,1.835432583,1.533831644,blank,blank,blank,blank,-0.417850774,0.647183303,1.820137475,blank,1.27774994,1.288679947,1.264998266
1167,456164,The large coat of arms is still be commented on. Maybe you can lend a word or two?,3,3,6,0,0,-2,2,8,8,2,,,,,2,4,7,,0.095969907,1.050894725,2.992259084,-0.107924874,-0.082240071,-0.311059749,0.733368532,1.666077292,0.80301466,0.407705518,blank,blank,blank,blank,0.520675739,0.201679549,1.05639002,blank,0.694370026,0.624466793,0.775923797
1168,458314,You know there's no excuse for the edits you're making related to your position at 'url'. This has to go to 'url'; would you like to make the report?,-10,-3,0,-4,5,-5,1,-2,4,3,,,,,3,3,-3,,-1.993827061,-0.343481292,-0.167298578,-1.940265689,1.033333333,-1.191083216,0.205385428,-0.859813084,-0.022919678,0.68923705,blank,blank,blank,blank,0.708381042,-0.021072328,-0.216522403,blank,-0.31691896,-0.628176725,0.0462151
1169,460261,"My edit on 'url' was written by me, not copied from a forum. Out of curiousity, which forum copied my post on Wikipedia?",1,-3,1,0,-1,-6,0,2,8,-2,,,,,-6,4,-11,,-0.225537319,-0.343481292,0.359294365,-0.107924874,-0.305354752,-1.484424372,-0.322597677,0.150543066,0.80301466,-0.718420608,blank,blank,blank,blank,-0.980966682,0.201679549,-1.234852342,blank,-0.323771406,-0.34714656,-0.296500393
1170,460480,"I thought that I should tell you that I created a new SVG version of the Wikipedia logo, located 'url'. It has a few problems, could you help me with it?",7,8,5,1,7,0,2,10,6,6,,,,,-7,8,4,,0.738984359,2.212874739,2.46566614,0.35016033,1.479562695,0.275622562,0.733368532,2.171255368,0.390047491,1.533831644,blank,blank,blank,blank,-1.168671985,1.092687056,0.674516293,blank,0.996146556,1.179462765,0.782277645
1171,466813,"Some time ago you uploaded an image of the Knowledge Navigator, which was speedied some time later. Can you upload the file again?",6,4,4,0,-1,4,1,3,5,1,,,,,0,0,3,,0.578230746,1.283290727,1.939073196,-0.107924874,-0.305354752,1.448987186,0.205385428,0.403132104,0.183563907,0.126173986,blank,blank,blank,blank,0.145265134,-0.689327958,0.547225051,blank,0.442901529,0.720241094,0.119338704
1172,471521,Have a look at the changes. Do you think they will break anything?,1,7,2,0,4,-1,1,0,8,1,,,,,-1,1,-11,,-0.225537319,1.980478736,0.885887309,-0.107924874,0.810218652,-0.017718593,0.205385428,-0.354635009,0.80301466,0.126173986,blank,blank,blank,blank,-0.042440169,-0.466576081,-1.234852342,blank,0.181651876,0.504398477,-0.194885826
1173,476471,The primary meaning is not formatted well here. Care to take a shot at it?,4,2,1,0,3,1,2,2,4,-2,,,,,4,5,13,,0.25672352,0.818498722,0.359294365,-0.107924874,0.587103971,0.568963718,0.733368532,0.150543066,-0.022919678,-0.718420608,blank,blank,blank,blank,0.896086344,0.424431426,1.820137475,blank,0.443529691,0.459432565,0.424976338
1174,476584,Something's still not right with me here. Think you can perform one of those cleanups?,5,3,0,-1,2,5,1,0,8,-1,,,,,2,5,2,,0.417477133,1.050894725,-0.167298578,-0.566010078,0.36398929,1.742328341,0.205385428,-0.354635009,0.80301466,-0.436889077,blank,blank,blank,blank,0.520675739,0.424431426,0.419933809,blank,0.340253678,0.435252323,0.229421925
1175,476673,Either 'url' is really misinterpreting the guidelines or I missed out on something. Care to shed light here?,4,-2,-1,-1,0,1,0,1,6,-1,,,,,-2,3,13,,0.25672352,-0.111085289,-0.693891522,-0.566010078,-0.082240071,0.568963718,-0.322597677,-0.102045971,0.390047491,-0.436889077,blank,blank,blank,blank,-0.230145472,-0.021072328,1.820137475,blank,0.036145748,-0.135733914,0.23667202
1176,478167,"<person>, with whom you discussed linkspam in 2006, has returned. Could you offer your views on his talkpage?",2,6,5,2,4,0,1,4,7,6,,,,,0,5,13,,-0.064783706,1.748082733,2.46566614,0.808245534,0.810218652,0.275622562,0.205385428,0.655721142,0.596531076,1.533831644,blank,blank,blank,blank,0.145265134,0.424431426,1.820137475,blank,0.878796557,0.892633906,0.862652983
1177,480295,"I ""voted"" weak keep, based on what I've found.  Can you comment?",0,2,1,-1,-1,4,1,0,5,-2,,,,,2,3,-3,,-0.386290932,0.818498722,0.359294365,-0.566010078,-0.305354752,1.448987186,0.205385428,-0.354635009,0.183563907,-0.718420608,blank,blank,blank,blank,0.520675739,-0.021072328,-0.216522403,blank,0.074469172,0.224929991,-0.10106845
1178,489092,"You deleted this, but somehow it still shows up on the parent category's page 'url'.  Is this normal and/or can you fix this?",6,5,2,1,2,2,1,0,6,-5,,,,,0,4,-11,,0.578230746,1.51568673,0.885887309,0.35016033,0.36398929,0.862304874,0.205385428,-0.354635009,0.390047491,-1.563015203,blank,blank,blank,blank,0.145265134,0.201679549,-1.234852342,blank,0.180471871,0.680234958,-0.402585063
1179,492399,"Hello - someone moved 'url' to a new title with diacritics - and a hyphen, which nobody in the talk page had ever discussed. How does one undo that?",5,3,3,-1,4,-1,1,-1,7,-2,,,,,-1,9,0,,0.417477133,1.050894725,1.412480253,-0.566010078,0.810218652,-0.017718593,0.205385428,-0.607224046,0.596531076,-0.718420608,blank,blank,blank,blank,-0.042440169,1.315438933,0.165351324,blank,0.309381848,0.473246788,0.118206085
1180,493880,Without information about the source and whether it's a free use or fair use picture it can't be used under the Wikipedia rules. Do you have this information?,-2,-2,2,-1,-1,4,1,-1,3,-1,,,,,-2,4,5,,-0.707798158,-0.111085289,0.885887309,-0.566010078,-0.305354752,1.448987186,0.205385428,-0.607224046,-0.229403262,-0.436889077,blank,blank,blank,blank,-0.230145472,0.201679549,0.801807536,blank,0.026910529,0.121430235,-0.083362462
1181,494638,"I never received any notification of any deletion proposal, lest I would have contested. Is there any way to find the original proposal and/or artical, or has it just been sent to oblivion?",7,-3,-3,-1,0,-7,-1,4,8,3,,,,3,,,10,6,0.738984359,-0.343481292,-1.747077409,-0.566010078,-0.082240071,-1.777765528,-0.850580781,0.655721142,0.80301466,0.68923705,blank,blank,blank,-0.352771608,blank,blank,1.438263747,0.918047564,-0.036666019,-0.661167257,0.691918759
1182,499757,Welcome to WikiProject Austria. I'm wondering if you're willing to coordinate the project for a while?,7,4,1,3,8,2,2,7,7,8,,,,12,,,13,11,0.738984359,1.283290727,0.359294365,1.266330738,1.702677376,0.862304874,0.733368532,1.413488255,0.596531076,2.096894707,blank,blank,blank,1.773781957,blank,blank,1.820137475,1.877004219,1.271083743,0.992321567,1.596306281
1183,500319,"You added managerial stats but they state Ferguson only managed St.Mirren for 12 games.  That's too few given he was there for 4 years, please can you fix?",2,0,3,1,-1,0,1,1,7,0,,,,8,,,-7,6,-0.064783706,0.353706716,1.412480253,0.35016033,-0.305354752,0.275622562,0.205385428,-0.102045971,0.596531076,-0.155357545,blank,blank,blank,0.828647039,blank,blank,-0.725687373,0.918047564,0.275950125,0.318173833,0.226689132
1184,505413,I notice that you are using a very old version of my monobook script. Have you considered updating it?,0,-2,4,0,1,0,1,5,4,-3,,,,6,,,2,-2,-0.386290932,-0.111085289,1.939073196,-0.107924874,0.14087461,0.275622562,0.205385428,0.908310179,-0.022919678,-0.99995214,blank,blank,blank,0.35607958,blank,blank,0.419933809,-0.616283084,0.15390949,0.279379243,0.007528111
1185,505765,Your bot has ruined the formatting on ref 2 in 'url'. Would you care to either call off the bot or suggest an alternate formatting that will work better?,-10,0,2,-1,1,-3,2,4,-3,-5,,,,-11,,,-11,4,-1.993827061,0.353706716,0.885887309,-0.566010078,0.14087461,-0.604400905,0.733368532,0.655721142,-1.46830477,-1.563015203,blank,blank,blank,-3.660743821,blank,blank,-1.234852342,0.534464902,-0.599010075,-0.150057268,-1.122788349
1186,507179,"You may not remember doing this but, you erased a page entitled, Earl Newton.  Why did you do it?",-2,-2,3,-1,-3,-4,0,-9,1,-3,,,,4,,,-11,-9,-0.707798158,-0.111085289,1.412480253,-0.566010078,-0.751584114,-0.897742061,-0.322597677,-2.627936348,-0.642370432,-0.99995214,blank,blank,blank,-0.116487879,blank,blank,-1.234852342,-1.958822401,-0.732673743,-0.277762446,-1.26340359
1187,507499,"url' is telling me that your talk page and 'url' supposedly both link there, but I can't find them for the life of me. Any ideas?",6,-2,2,-1,2,4,2,2,3,1,,,,12,,,2,3,0.578230746,-0.111085289,0.885887309,-0.566010078,0.36398929,1.448987186,0.733368532,0.150543066,-0.229403262,0.126173986,blank,blank,blank,1.773781957,blank,blank,0.419933809,0.342673571,0.455159294,0.476195385,0.430617188
1188,508961,"I hope I am now signed on and you remove the erroneous vandalism report. Don't you think it would be more politic to send a message with a question than to preemptorily declare an edit ""vandalism""?",-10,-7,1,-1,-1,-4,-2,3,-7,-4,,,,-11,,,-11,3,-1.993827061,-1.273065303,0.359294365,-0.566010078,-0.305354752,-0.897742061,-1.378563886,0.403132104,-2.294239108,-1.281483671,blank,blank,blank,-3.660743821,blank,blank,-1.234852342,0.342673571,-1.060060157,-0.865038397,-1.287585545
1189,513103,"It isn't clear to me that he knew WHO Amorrow was, someone has left a message that will hopefully set him straight. Do you have a link to the blog?",3,1,0,0,0,-2,1,1,2,1,,,,5,,,1,2,0.095969907,0.586102719,-0.167298578,-0.107924874,-0.082240071,-0.311059749,0.205385428,-0.102045971,-0.435886847,0.126173986,blank,blank,blank,0.119795851,blank,blank,0.292642566,0.15088224,0.028499739,0.031276397,0.025260304
1190,513734,"Hi, thanks for moving three of the Brussels municipalities. Could you move 'url' to 'url' as well?",13,0,3,2,6,5,3,4,4,6,,,,13,,,13,2,1.703506036,0.353706716,1.412480253,0.808245534,1.256448014,1.742328341,1.261351637,0.655721142,-0.022919678,1.533831644,blank,blank,blank,2.010065687,blank,blank,1.820137475,0.15088224,1.129675772,1.21972379,1.024619752
1191,517632,"Are you there? I just posted YAP, Yet Another Plea, on 'url', might you wish to pitch in with something technical or at least magisterial?",-6,-1,-2,0,-2,-1,2,4,6,3,,,,13,,,2,6,-1.35081261,0.121310713,-1.220484466,-0.107924874,-0.528469433,-0.017718593,0.733368532,0.655721142,0.390047491,0.68923705,blank,blank,blank,2.010065687,blank,blank,0.419933809,0.918047564,0.208640155,-0.338675819,0.847175457
1192,519222,"Also, I undid the recent move to Eris, pending some discussion. Maybe you'd like to support/oppose the move?",0,4,2,1,-3,-3,2,7,4,2,,,,-11,,,6,1,-0.386290932,1.283290727,0.885887309,0.35016033,-0.751584114,-0.604400905,0.733368532,1.413488255,-0.022919678,0.407705518,blank,blank,blank,-3.660743821,blank,blank,0.929098778,-0.040909091,0.041242378,0.21577585,-0.162380007
1193,520030,This is starting to almost feel like harassment. Perhaps we should take this to a mediation committee?,-2,-4,0,-3,-2,-3,2,4,5,1,,,,5,,,13,4,-0.707798158,-0.575877295,-0.167298578,-1.482180486,-0.528469433,-0.604400905,0.733368532,0.655721142,0.183563907,0.126173986,blank,blank,blank,0.119795851,blank,blank,1.820137475,0.534464902,0.008246226,-0.47609376,0.573309544
1194,522511,"Alistair, you have only undone the autoblock; you haven't unblocked the account yet. Could you do that, please?",-3,-4,3,0,-6,-6,1,0,4,7,,,,-6,,,-11,9,-0.868551771,-0.575877295,1.412480253,-0.107924874,-1.420928157,-1.484424372,0.205385428,-0.354635009,-0.022919678,1.815363176,blank,blank,blank,-2.479325174,blank,blank,-1.234852342,1.493421557,-0.27867602,-0.405691541,-0.130491245
1195,522744,I'm not sure what you mean by pointing out that votes were placed before the version you created. Could you elaborate?,6,8,3,2,-1,1,2,7,5,1,,,,4,,,-7,7,0.578230746,2.212874739,1.412480253,0.808245534,-0.305354752,0.568963718,0.733368532,1.413488255,0.183563907,0.126173986,blank,blank,blank,-0.116487879,blank,blank,-0.725687373,1.109838895,0.615361428,0.858401253,0.331814965
1196,522828,"Hello. Since you have contributed to 'url' in the past, could you spare a minute to discuss the fate of 'url'?",6,0,-1,1,8,-1,1,4,7,9,7,-2,,0,,5,-1,1,0.578230746,0.353706716,-0.693891522,0.35016033,1.702677376,-0.017718593,0.205385428,0.655721142,0.596531076,2.378426239,0.421988728,-0.407228642,blank,-1.061622797,blank,0.424431426,0.038060081,-0.040909091,0.34274679,0.35407864,0.333933129
1197,526560,"I'd really like to keep the image, just because it's of a Medal of Honor winner.  Is there a way to shrink the table, or another place in the article (Like the Footnotes section) where the image would work?",7,6,0,1,6,-4,2,2,9,1,2,1,,2,,2,5,6,0.738984359,1.748082733,-0.167298578,0.35016033,1.256448014,-0.897742061,0.733368532,0.150543066,1.009498245,0.126173986,-0.994080829,0.18158392,blank,-0.589055338,blank,-0.243824204,0.801807536,0.918047564,0.32016858,0.537429047,0.151188216
1198,526810,"There is a recommendation on the talk page of the ""'url'"". What do you think of it?",7,4,1,1,4,-2,2,1,3,1,3,-2,,6,,2,-3,1,0.738984359,1.283290727,0.359294365,0.35016033,0.810218652,-0.311059749,0.733368532,-0.102045971,-0.229403262,0.126173986,-0.710866918,-0.407228642,blank,0.35607958,blank,-0.243824204,-0.216522403,-0.040909091,0.155981893,0.56632246,-0.163171881
1199,528217,Does that mean all the realiable sources are incorrect too? Was the e-mail from a reliable source?,0,5,1,1,0,-1,2,1,6,0,6,0,,4,,-3,-11,3,-0.386290932,1.51568673,0.359294365,0.35016033,-0.082240071,-0.017718593,0.733368532,-0.102045971,0.390047491,-0.155357545,0.138774817,-0.014686934,blank,-0.116487879,blank,-1.357583588,-1.234852342,0.342673571,0.022671374,0.353180052,-0.234390931
1200,528379,"Why was 'url' deleted when it was simply a crop of 'url' which is public domain? I'm pretty sure I wrote that on the description page, but if not, can it be restored?",-1,-4,1,1,1,-4,0,0,1,-1,9,6,,10,,-7,-2,5,-0.547044545,-0.575877295,0.359294365,0.35016033,0.14087461,-0.897742061,-0.322597677,-0.354635009,-0.642370432,-0.436889077,0.988416551,1.162938188,blank,1.301214498,blank,-2.248591094,-0.089231161,0.726256233,-0.067863973,-0.213276039,0.0452343
1201,529277,Update is four hours late. Any chance you could post it?,-9,-1,1,-1,-4,-1,1,0,2,0,2,0,,-1,,-5,-1,-4,-1.833073448,0.121310713,0.359294365,-0.566010078,-0.974698795,-0.017718593,0.205385428,-0.354635009,-0.435886847,-0.155357545,-0.994080829,-0.014686934,blank,-1.297906526,blank,-1.803087341,0.038060081,-0.999865746,-0.545184819,-0.386501487,-0.668605188
1202,530060,"Excellent, thank you! Can you also delete the 'url' from en and move hooks from the 'url' to 'url'?",12,9,4,3,7,-1,0,4,11,6,5,5,,2,,7,5,13,1.542752423,2.445270741,1.939073196,1.266330738,1.479562695,-0.017718593,-0.322597677,0.655721142,1.422465414,1.533831644,-0.144439095,0.966667335,blank,-0.589055338,blank,0.869935179,0.801807536,2.260586881,1.006887139,1.190381932,0.864168966
1203,530306,Thank you! Could you protect the picture that's live too?,9,5,3,1,11,7,2,2,11,9,6,7,,2,,10,-5,10,1.060491585,1.51568673,1.412480253,0.35016033,2.372021419,2.329010653,0.733368532,0.150543066,1.422465414,2.378426239,0.138774817,1.359209042,blank,-0.589055338,blank,1.538190809,-0.471104888,1.685212888,1.086617597,1.396174214,0.845851339
