Num,Id,Request,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,EN_32,EN_33,EN_34,EN_35,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,CH_24,CH_25,CH_26,CH_27,CH_28,CH_29,CH_30,CH_31,CH_32,CH_33,AVERAGE_SCORES,AVERAGE_EN,AVERAGE_CH,BINARY_AVERAGE_EN,BINARY_AVERAGE_CH
384,347262,"I removed that second paragraph entirely, since the information is covered in the article. Do you feel that the lead should be larger?",4,1,,,,,3,,,2,,,2,,-6,2,,,,,2,,,4,,,,2,,,,,3,7,,,,,,2,3,,,,,5,,,,-2,,,,,5,,,,0,,,,,3,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
385,630132,All allegations currently in the article should have sources. Can you indicate which ones do not?,0,0,,,,,2,,,1,,,0,,3,0,,,,,0,,,1,,,,0,,,,,1,8,,,,,,0,8,,,,,-1,,,,0,,,,,0,,,,-1,,,,,8,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.941176471,1,0.878787879,1,1
386,50455,I noticed that you have a little note at the top saying your status. How do you do that?,5,1,,,,,3,,,3,,,1,,0,9,,,,,3,,,-2,,,,2,,,,,2,9,,,,,,2,10,,,,,-2,,,,0,,,,,0,,,,-1,,,,,3,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.911764706,0.942857143,0.878787879,1,1
387,353762,Why are capital letters used in the article title ''<url>''? Is this a proper name of a particular proprietary software package?,1,,,,,,1,,,3,,,-2,,10,-2,,,,,-1,,,-2,,,,1,,,,,0,9,,,,,,-2,9,,,,,0,,,,0,,,,,3,,,,-2,,,,,4,0,,,,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.823529412,0.771428571,0.878787879,1,1
388,177451,"Are you saying that Scotty was being ""hot-headed""? If so, can you please tell us what Scotty did that was ""hot-headed""?",7,-2,,,,,-2,,,-1,,,1,,-4,-2,,,,,-8,,,-1,,,,-1,,,,,0,12,,,,,,-1,8,,,,,-3,,,,0,,,,,5,,,,-4,,,,,1,1,,,,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.676470588,0.542857143,0.818181818,1,1
389,560871,So how come he can have all types of slandereous links on his wiki page? Don't you think being an admin you should delete them?,-3,-3,,,,,-2,,,-9,,,-5,,-10,-3,,,,,-7,,,-2,,,,-5,,,,,-9,5,,,,,,-6,-4,,,,,-2,,,,-6,,,,,-3,,,,-5,,,,,,-2,,,,-1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0.470588235,0.371428571,0.575757576,1,1
390,4767,I noticed you removed Pero Defformero from the list of folk metal bands and artists. What is the problem with this band?,0,-1,,,,,0,,,-3,,,-1,,1,2,,,,,-3,,,-4,,,,-1,,,,,-1,5,,,,,,1,-4,,,,,0,,,,-2,,,,,1,,,,-3,,,,,-5,-2,,,,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,-1,1,1,1,0.647058824,0.6,0.696969697,1,1
391,225961,"So, now that it's clear there's no moratorium, you now think it's controverial? Can you explain why?",-1,,-2,,,,-2,,,,-2,,,,-5,-3,-3,,,,,-3,,,1,3,,,,,,,,,,,-3,-5,,,,-5,,,-3,,,-8,,,-2,,-2,,,-10,,,,-1,-1,,,,,0,,,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,0.470588235,0.542857143,0.393939394,1,1
392,563575,<name>- I don't know if you saw my reply on my talk page. Are you interested in being my mentor for the GU De-Ba'athification article?,-2,,7,,,,2,,,,2,,,,8,9,3,,,,,4,,,3,4,,,,,,,,,,,0,12,,,,5,,,0,,,-2,,,0,,0,,,-4,,,,6,0,,,,,9,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.911764706,0.942857143,0.878787879,1,1
393,582966,"My user page is semi-protected, and the vandals are blocked. Do you want to semi-protect my talk for me please?",2,,2,,,,2,,,,1,,,,-2,9,3,,,,,3,,,1,6,,,,,,,,,,,4,5,,,,5,,,4,,,-2,,,-1,,2,,,-1,,,,6,1,,,,,11,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.882352941,0.942857143,0.818181818,1,1
394,344363,pls see my comments on your revert on the talk page. Perhaps you'll consider undoing my revert?,2,,3,,,,-1,,,,2,,,,-7,0,-2,,,,,5,,,-2,7,,,,,,,,,,,5,5,,,,-3,,,-8,,,3,,,0,,2,,,-1,,,,-2,2,,,,,12,,,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.764705882,0.771428571,0.757575758,1,1
395,417587,"Also - for some reason images on image pages now appear in full size when I view them, rather than more convienient viewing sizes. Do you know how I can fix this?",4,,2,,,,0,,,,4,,,,9,10,2,,,,,4,,,9,9,,,,,,,,,,,4,5,,,,9,,,0,,,2,,,0,,-1,,,0,,,,0,0,,,,,1,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,1,0.939393939,1,1
396,623354,The deletion review page linked above contains all the instructions for requesting a review. Why did you not read these instructions?,-3,,-5,,,,-5,,,,-6,,,,-8,-4,-2,,,,,-3,,,-3,-9,,,,,,,,,,,-2,-9,,,,-4,,,-11,,,-5,,,0,,-6,,,-12,,,,4,-3,,,,,-11,,,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,-1,1,1,1,1,-1,1,1,0.441176471,0.428571429,0.454545455,1,1
397,21885,Interesting illustration on the PrIze law page of a Zeppelin taking a Norwegian vessel as a prize in 1917. I wonder whether you could point me to a source for more information on this incident?,5,,4,,,,2,,,,4,,,,-3,9,1,,,,,4,,,6,9,,,,,,,,,,,6,11,,,,8,,,2,,,5,,,0,,-1,,,12,,,,9,5,,,,,8,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
398,369400,"Your comment about ""the additions were left intact as a courtesy"" sounds a bit strange to me. Maybe you should read <url>?",-2,,1,,,,1,,,,-6,,,,-6,-3,-3,,,,,2,,,1,-7,,,,,,,,,,,-1,6,,,,-5,,,-2,,,-1,,,-7,,1,,,3,,,,-2,4,,,,,-1,,,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,0.617647059,0.657142857,0.575757576,1,1
399,611731,"Can I use a manga image colored by myself? There won't be any problems with the lisense, right?",2,,0,,,,0,,,,1,,,,8,6,4,,,,,3,,,4,8,,,,,,,,,,,4,6,,,,0,,,2,,,-4,,,0,,-1,,,-6,,,,1,0,,,,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.911764706,1,0.818181818,1,1
400,17795,"Hello, <name>. Would you weigh in on the above linked discussion regarding an edit you made?",-2,,3,,,,3,,,,-1,,,,-4,7,6,,,,,4,,,12,0,,,,,,,,,,,5,9,,,,4,,,6,,,2,,,-4,,0,,,-2,,,,5,0,,,,,0,,,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,0.852941176,0.828571429,0.878787879,1,1
401,579888,"Hi, I saw you protected <url> (<url>, <url>, <url>). In light of their signing to <url>, their <url>, <url>, and <url> <url> <url>, would you mind unprotecting it so I can give it a better treatment?",1,,,,,6,,,9,,,3,,,,,,,0,,,7,,6,,,12,,,,10,,,,,,3,,,5,,,-1,3,,,3,,,,2,,,,7,12,,,,7,2,,,,3,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,1,0.939393939,1,1
402,139091,"Hello <name>! If you have time, could you add a <url> infobox (with census data) for <url>?",11,2,,,,9,,,11,4,,6,,,,,,,2,,,9,,9,,,12,,,,10,,,,,,5,,,7,,,4,10,,,4,,,,1,,,,9,12,,,,5,1,,,,2,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
403,345103,"Why tag for deletion? It was obviously a new user's attempt at creating a disambiguation page, why not clean it up?",-3,-3,,,,-11,,,-11,-6,,-6,,,,,,,-1,,,-4,,1,,,1,,,,-5,,,,,,-3,,,-3,,,-2,-6,,,-3,,,,-4,,,,-6,-6,,,,-2,-3,,,,-4,,,,-1,-1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,0.411764706,0.485714286,0.333333333,1,1
404,83428,"Sorry, but i do not find ""double torpedo tunnels"" to be very good. Can you come up with something better?",1,1,,,,-11,,,-9,-6,,-6,,,,,,,-2,,,-3,,-3,,,-3,,,,-8,,,,,,-3,,,-1,,,-9,4,,,-2,,,,-5,,,,7,2,,,,5,1,,,,2,,,,1,1,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.588235294,0.485714286,0.696969697,1,1
405,193182,"Why the removal of the citation dealing with coriolis? Was the proof not within the citation, or was the citation not considered primary?",2,0,,,,-3,,,0,0,,0,,,,,,,,,,0,,2,,,7,,,,2,,,,,,-2,,,-3,,,-2,7,,,0,,,,1,,,,0,3,,,,0,-1,,,,-1,,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,0.823529412,0.942857143,0.696969697,1,1
406,110401,Have you received the 1972 Encyclopedia of PNG you mentioned during the discussion about <url>? Was there a detailed entry for Dagora?,3,0,,,,7,,,6,0,,0,,,,,,,2,,,2,,3,,,12,,,,0,,,,,,2,,,0,,,0,5,,,1,,,,0,,,,0,0,,,,-2,0,,,,-1,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,0.941176471,1,0.878787879,1,1
407,358145,"My page now has a template of ""multiple issues"", but I have put in several references, and there are links to other pages. What more should I do?",0,2,,,,5,,,5,-1,,2,,,,,,,1,,,3,,0,,,8,,,,-1,,,,,,2,,,2,,,1,4,,,2,,,,0,,,,2,0,,,,5,0,,,,0,,,,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.885714286,1,1,1
408,624965,Do you feel that you've had success in forming consensus here within your knowledgebase? What do you feel are the underlying reasons behind your current ban from Wikipedia?,3,-6,,,,7,,,4,-7,,3,,,,,,,2,,,-3,,5,,,7,,,,4,,,,,,3,,,2,,,0,5,,,1,,,,1,,,,4,4,,,,1,-5,,,,0,,,,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,0.882352941,0.828571429,0.939393939,1,1
409,423536,"And what, may I ask, is ''your'' relationship to Hammersoft? How did you come upon this matter?",-4,-7,,,,-11,,,12,-8,,-10,,,,,,,1,,,-7,,4,,,-1,,,,-1,,,,,,-1,,,7,,,-3,7,,,-3,,,,0,,,,5,-6,,,,-5,-1,,,,1,,,,-1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,0.588235294,0.542857143,0.636363636,1,1
410,626949,So far there are four editors on <url> who have called you on your edit-warring. Would you please stop?,-3,-4,,,,2,,,3,3,,-3,,,,,,,-1,,,3,,-9,,,4,,,,,,,,,,-1,,,-4,,,-5,-3,,,-6,,,,-9,,,,5,-4,,,,-5,1,,,,2,,,,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,0.617647059,0.714285714,0.515151515,1,1
411,339977,"I have found a better citation for reference 7, but am not sure how to insert the page number (p. 97 from the book cited). Do you know the right format for this?",3,,,4,,,10,,9,,-1,6,,,-1,,,,9,,,,2,,,8,,3,,,,,,,3,,,,,,2,11,,,,,1,,4,,3,,,,,0,,,0,,,0,,,,0,,,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941176471,0.885714286,1,1,1
412,348668,I noticed you just removed this category from <url> and <url>. Why don't you think they qualify as historical films?,2,,,2,,,0,,9,,0,-1,,,1,,,,0,,,,3,,,3,,6,,,,,,,2,,,,,,-1,2,,,,,2,,-2,,-3,,,,,0,,,-3,,,-1,,,,-2,,,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,0.794117647,0.942857143,0.636363636,1,1
413,39729,"Could you do me a huge favour, but only if you want to, because I know it's a lot to ask. Could you do the Peer Review for ''Loud'' by any chance?",2,,,12,,,-1,,12,,6,10,,,10,,,,12,,,,6,,,2,,12,,,,,,,3,,,,,,8,10,,,,,4,,9,,6,,,,,10,,,5,,,11,,,,7,,,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,0.942857143,1,1,1
414,578640,"Hi - I noticed the same, and was wondering how you do it! I've been trying to get <url> next to my name by default and I can't seem to manage it... any help?",2,,,6,,,10,,11,,4,8,,,4,,,,11,,,,6,,,4,,12,,,,,,,4,,,,,,5,9,,,,,1,,6,,-2,,,,,2,,,5,,,1,,,,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.970588235,1,0.939393939,1,1
415,421270,Are you saying that Racepacket attempted to contact Laura's employer? When and where did this happen?,1,,,0,,,-2,,7,,-3,0,,,-5,,,,0,,,,2,,,2,,0,,,,,,,8,,,,,,-3,-3,,,,,-4,,0,,-1,,,,,0,,,0,,,-2,,,,0,,,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.764705882,0.828571429,0.696969697,1,1
416,252731,"Hey, can you block this moron from editing the IIHF Page? Or what can i do in such cases?",-7,,,-10,,,-11,,-6,,-11,1,,,-9,,,,-9,,,,-6,,,-12,,-8,,,,,,,1,,,,,,-9,-12,,,,,-2,,2,,-12,,,,,4,,,3,,,0,,,,-3,,,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,0.558823529,0.428571429,0.696969697,1,1
417,621898,You made three other edits to the <url> article on 25 November 2007. Can you explain why?,1,,,-1,,,0,,-2,,-4,0,,,0,,,,1,,,,3,,,2,,2,,,,,,,4,,,,,,-4,-5,,,,,-4,,-3,,0,,,,,0,,,0,,,-1,,,,0,,,1,1,1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,0.764705882,0.828571429,0.696969697,1,1
418,508961,"I hope I am now signed on and you remove the erroneous vandalism report. Don't you think it would be more politic to send a message with a question than to preemptorily declare an edit ""vandalism""?",2,,,-5,,,-8,,9,,-10,-5,,,2,,,,0,,,,-1,,,-1,,0,,,,,,,3,,,,,,-8,-2,,,,,1,,-4,,-3,,,,,5,,,-10,,,-3,,,,-1,,,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,-1,1,1,0.617647059,0.657142857,0.575757576,1,1
419,600763,We are working on adding some information regarding the significance of the podcast. Do you have any additional tips on improving out article's quality?,4,,,6,,,11,,9,,8,6,,,3,,,,6,,,,5,,,7,,12,,,,,,,8,,,,,,2,11,,,,,2,,8,,3,,,,,5,,,3,,,0,,,,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
420,621527,I will endeavour to be (cant think of antonyms) non-combative and kind. Will you give me a particular example of what I wrote and what I should have written?,-1,,,2,,,6,,8,,6,7,,,2,,,,-4,,,,2,,,1,,3,,,,,,,5,,,,,,-2,11,,,,,3,,-4,,-2,,,,,8,,,7,,,0,,,,0,,,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.852941176,0.885714286,0.818181818,1,1
421,39531,Unfortunately the 4chan page you linked to in <url> does not exist now. Can you give a pointer to what is involved?,4,,,,6,-1,,,10,,,,3,,6,,,6,9,,,1,,,,2,,,3,,,,,,,,,5,7,,,,,2,9,,,,2,,4,,,,,9,,,-1,,,,,2,9,,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,0.941176471,0.942857143,0.939393939,1,1
422,532974,"You removed the border issue coverage in <url>, and your explanation was that it's covered in another article. Where is it covered?",-2,,,,-2,-5,,,-1,,,,-1,,3,,,5,-3,,,-3,,,,2,,,-2,,,,,,,,,-3,3,,,,,-2,4,,,,-1,,3,,,,,-3,,,0,,,,,1,-3,,,,-1,1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0.617647059,0.542857143,0.696969697,1,1
423,339348,"All the images are on the right side, which means they sometime clash and push the text away from itself. Have you considered moving some images to the left to stop this?",3,,,,9,-2,,,9,,,,3,,7,,,3,9,,,-1,,,,2,,,-2,,,,,,,,,0,3,,,,,-1,10,,,,1,,0,,,,,9,,,3,,,,,2,8,,,,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.882352941,0.828571429,0.939393939,1,1
424,136176,"Hi, I just couldn't understand <url> ! Could you explain,please ?",4,,,,9,6,,,11,,,,4,,10,,,4,4,,,5,,,,6,,,-1,,,,,,,,,2,12,,,,,-1,9,,,,6,,-1,,,,,7,,,0,,,,,3,6,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.911764706,0.942857143,0.878787879,1,1
425,442925,Why on earth have you deleted the article on the <url>? Can you please undelete it?,-6,,,,-9,6,,,-5,,,,-9,,-7,,,-9,-6,,,-8,,,,-12,,,-6,,,,,,,,,-2,-12,,,,,-9,-6,,,,-7,,-8,,,,,-5,,,6,,,,,3,-9,,,,-1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,1,0.470588235,0.428571429,0.515151515,1,1
426,566998,"He's still at it, and stating that we can't stop him as he has not got a static IP. Can you at least block him for now?",0,,,,-9,-5,,,8,,,,1,,0,,,-3,4,,,-3,,,,-8,,,-2,,,,,,,,,-1,-3,,,,,-2,-2,,,,1,,-1,,,,,0,,,-6,,,,,3,-7,,,,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,-1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,0.617647059,0.657142857,0.575757576,1,1
