Num,Id,Request#,EN_1,EN_2,EN_3,EN_4,EN_5,EN_6,EN_7,EN_8,EN_9,EN_10,EN_11,EN_12,EN_13,EN_14,EN_15,EN_16,EN_17,EN_18,EN_19,EN_20,EN_21,EN_22,EN_23,EN_24,EN_25,EN_26,EN_27,EN_28,EN_29,EN_30,EN_31,CH_1,CH_2,CH_3,CH_4,CH_5,CH_6,CH_7,CH_8,CH_9,CH_10,CH_11,CH_12,CH_13,CH_14,CH_15,CH_16,CH_17,CH_18,CH_19,CH_20,CH_21,CH_22,CH_23,EN_10.1,EN_20.1,EN_30.1,EN_40,EN_50,EN_60,EN_70,EN_80,EN_90,EN_100,EN_110,EN_120,EN_130,EN_140,EN_150,EN_160,EN_170,EN_180,EN_190,EN_200,EN_210,EN_220,EN_230,EN_240,EN_250,EN_260,EN_270,EN_280,EN_290,EN_300,EN_310,EN_320,EN_330,EN_340,EN_350,CH_10.1,CH_20.1,CH_30,CH_40,CH_50,CH_60,CH_70,CH_80,CH_90,CH_100,CH_110,CH_120,CH_130,CH_140,CH_150,CH_160,CH_170,CH_180,CH_190,CH_200,CH_210,CH_220,CH_230,CH_240,CH_250,CH_260,CH_270,CH_280,CH_290,CH_300,CH_310,CH_320,CH_330,EN100,EN200,EN300,EN400,EN500,EN600,EN700,EN800,EN900,EN1000,EN1100,EN1200,EN1300,EN1400,EN1500,EN1600,EN1700,EN1800,EN1900,EN2000,EN2100,EN2200,EN2300,EN2400,CH100,CH200,CH300,CH400,CH500,CH600,CH700,CH800,CH900,CH1000,CH1100,CH1200,CH1300,CH1400,CH1500,CH1600,CH1700,CH1800,CH1900,CH2000,CH2100,CH2200,CH2300,CH2400,CH2500,CH2600,CH2700,EN_1_zscore,EN_2_zscore,EN_3_zscore,EN_4_zscore,EN_5_zscore,EN_6_zscore,EN_7_zscore,EN_8_zscore,EN_9_zscore,EN_10_zscore,EN_11_zscore,EN_12_zscore,EN_13_zscore,EN_14_zscore,EN_15_zscore,EN_16_zscore,EN_17_zscore,EN_18_zscore,EN_19_zscore,EN_20_zscore,EN_21_zscore,EN_22_zscore,EN_23_zscore,EN_24_zscore,EN_25_zscore,EN_26_zscore,EN_27_zscore,EN_28_zscore,EN_29_zscore,EN_30_zscore,EN_31_zscore,EN_10.1_zscore,EN_20.1_zscore,EN_30.1_zscore,EN_40_zscore,EN_50_zscore,EN_60_zscore,EN_70_zscore,EN_80_zscore,EN_90_zscore,EN_100_zscore,EN_110_zscore,EN_120_zscore,EN_130_zscore,EN_140_zscore,EN_150_zscore,EN_160_zscore,EN_170_zscore,EN_180_zscore,EN_190_zscore,EN_200_zscore,EN_210_zscore,EN_220_zscore,EN_230_zscore,EN_240_zscore,EN_250_zscore,EN_260_zscore,EN_270_zscore,EN_280_zscore,EN_290_zscore,EN_300_zscore,EN_310_zscore,EN_320_zscore,EN_330_zscore,EN_340_zscore,EN_350_zscore,EN100_zscore,EN200_zscore,EN300_zscore,EN400_zscore,EN500_zscore,EN600_zscore,EN700_zscore,EN800_zscore,EN900_zscore,EN1000_zscore,EN1100_zscore,EN1200_zscore,EN1300_zscore,EN1400_zscore,EN1500_zscore,EN1600_zscore,EN1700_zscore,EN1800_zscore,EN1900_zscore,EN2000_zscore,EN2100_zscore,EN2200_zscore,EN2300_zscore,EN2400_zscore,CH_1_zscore,CH_2_zscore,CH_3_zscore,CH_4_zscore,CH_5_zscore,CH_6_zscore,CH_7_zscore,CH_8_zscore,CH_9_zscore,CH_10_zscore,CH_11_zscore,CH_12_zscore,CH_13_zscore,CH_14_zscore,CH_15_zscore,CH_16_zscore,CH_17_zscore,CH_18_zscore,CH_19_zscore,CH_20_zscore,CH_21_zscore,CH_22_zscore,CH_23_zscore,CH_10.1_zscore,CH_20.1_zscore,CH_30_zscore,CH_40_zscore,CH_50_zscore,CH_60_zscore,CH_70_zscore,CH_80_zscore,CH_90_zscore,CH_100_zscore,CH_110_zscore,CH_120_zscore,CH_130_zscore,CH_140_zscore,CH_150_zscore,CH_160_zscore,CH_170_zscore,CH_180_zscore,CH_190_zscore,CH_200_zscore,CH_210_zscore,CH_220_zscore,CH_230_zscore,CH_240_zscore,CH_250_zscore,CH_260_zscore,CH_270_zscore,CH_280_zscore,CH_290_zscore,CH_300_zscore,CH_310_zscore,CH_320_zscore,CH_330_zscore,CH100_zscore,CH200_zscore,CH300_zscore,CH400_zscore,CH500_zscore,CH600_zscore,CH700_zscore,CH800_zscore,CH900_zscore,CH1000_zscore,CH1100_zscore,CH1200_zscore,CH1300_zscore,CH1400_zscore,CH1500_zscore,CH1600_zscore,CH1700_zscore,CH1800_zscore,CH1900_zscore,CH2000_zscore,CH2100_zscore,CH2200_zscore,CH2300_zscore,CH2400_zscore,CH2500_zscore,CH2600_zscore,CH2700_zscore,EN_1_binary,EN_2_binary,EN_3_binary,EN_4_binary,EN_5_binary,EN_6_binary,EN_7_binary,EN_8_binary,EN_9_binary,EN_10_binary,EN_11_binary,EN_12_binary,EN_13_binary,EN_14_binary,EN_15_binary,EN_16_binary,EN_17_binary,EN_18_binary,EN_19_binary,EN_20_binary,EN_21_binary,EN_22_binary,EN_23_binary,EN_24_binary,EN_25_binary,EN_26_binary,EN_27_binary,EN_28_binary,EN_29_binary,EN_30_binary,EN_31_binary,EN_10.1_binary,EN_20.1_binary,EN_30.1_binary,EN_40_binary,EN_50_binary,EN_60_binary,EN_70_binary,EN_80_binary,EN_90_binary,EN_100_binary,EN_110_binary,EN_120_binary,EN_130_binary,EN_140_binary,EN_150_binary,EN_160_binary,EN_170_binary,EN_180_binary,EN_190_binary,EN_200_binary,EN_210_binary,EN_220_binary,EN_230_binary,EN_240_binary,EN_250_binary,EN_260_binary,EN_270_binary,EN_280_binary,EN_290_binary,EN_300_binary,EN_310_binary,EN_320_binary,EN_330_binary,EN_340_binary,EN_350_binary,EN100_binary,EN200_binary,EN300_binary,EN400_binary,EN500_binary,EN600_binary,EN700_binary,EN800_binary,EN900_binary,EN1000_binary,EN1100_binary,EN1200_binary,EN1300_binary,EN1400_binary,EN1500_binary,EN1600_binary,EN1700_binary,EN1800_binary,EN1900_binary,EN2000_binary,EN2100_binary,EN2200_binary,EN2300_binary,EN2400_binary,CH_1_binary,CH_2_binary,CH_3_binary,CH_4_binary,CH_5_binary,CH_6_binary,CH_7_binary,CH_8_binary,CH_9_binary,CH_10_binary,CH_11_binary,CH_12_binary,CH_13_binary,CH_14_binary,CH_15_binary,CH_16_binary,CH_17_binary,CH_18_binary,CH_19_binary,CH_20_binary,CH_21_binary,CH_22_binary,CH_23_binary,CH_10.1_binary,CH_20.1_binary,CH_30_binary,CH_40_binary,CH_50_binary,CH_60_binary,CH_70_binary,CH_80_binary,CH_90_binary,CH_100_binary,CH_110_binary,CH_120_binary,CH_130_binary,CH_140_binary,CH_150_binary,CH_160_binary,CH_170_binary,CH_180_binary,CH_190_binary,CH_200_binary,CH_210_binary,CH_220_binary,CH_230_binary,CH_240_binary,CH_250_binary,CH_260_binary,CH_270_binary,CH_280_binary,CH_290_binary,CH_300_binary,CH_310_binary,CH_320_binary,CH_330_binary,CH100_binary,CH200_binary,CH300_binary,CH400_binary,CH500_binary,CH600_binary,CH700_binary,CH800_binary,CH900_binary,CH1000_binary,CH1100_binary,CH1200_binary,CH1300_binary,CH1400_binary,CH1500_binary,CH1600_binary,CH1700_binary,CH1800_binary,CH1900_binary,CH2000_binary,CH2100_binary,CH2200_binary,CH2300_binary,CH2400_binary,CH2500_binary,CH2600_binary,CH2700_binary,EN_orig_Mean,CH_orig_Mean,EN_orig_std,CH_orig_std,EN_z_Mean,CH_z_Mean,EN_z_std,CH_z_std,EN_binary_sum,CH_binary_sum,EN_binary_Mean,CH_binary_Mean,EN_binary_1,EN_binary_0,EN_binary_-1,EN_ratings,CH_binary_1,CH_binary_0,CH_binary_-1,CH_ratings
917,138706,Thank you very much for fixing the broken references in <url> and related articles. Are you planning to fix them in <url> as well?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,9.0,,,,,,6.0,,5.0,,,,,12.0,,6.0,10.0,,,,-5.0,,,,12.0,,,,,3.0,,,,,8.0,,,,,,4.0,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.48725161242432674,,1.5028519259889273,,,,,,1.4001104997550258,,1.6795523772789356,,,,,1.2270636146875795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6480099644865382,2.520630928472552,,,,-0.47222594031714044,,,,1.3242322908844182,,,,,0.8874091732076715,,,,,2.3322115272764963,,,,,,0.9352107079958087,-0.217483197767378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,-1.0,,,,1.0,,,,,1.0,,,,,1.0,,,,,,1.0,-1.0,7.2,4.375,3.2710854467592254,5.974648824109127,1.259366006026959,1.119749431779871,0.4617507643780903,1.079948342553847,5.0,4.0,1.0,0.5,5,0,0,5,6,0,2,8
918,20669,"I am puzzled that you just deleted the file 'harry potter stamps'. This file seems to have existed for two years without deletion, so perhaps you could explain the grounds for speedy deletion?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.0,,4.0,,,,,,-8.0,,-8.0,,,,,-6.0,,-2.0,7.0,,,,-11.0,,,,-3.0,,,,,6.0,,,,,2.0,,,,,,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4729560237654935,,0.6470136993437523,,,,,,-1.3490545769028088,,-2.6612390550523095,,,,,-1.1574809451524057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6011796785150528,1.8079171880938851,,,,-1.6150920815888752,,,,-1.87839471696105,,,,,1.8697809516663486,,,,,0.17262038075904773,,,,,,-0.13360152971368697,0.8034085188112553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,1.0,,,,,,-1.0,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,1.0,,,,-1.0,,,,-1.0,,,,,1.0,,,,,1.0,,,,,,0.0,1.0,-5.6,0.25,5.549774770204643,5.7507763451058125,-1.1987433803058531,0.05318237906898397,1.1879816301125048,1.4108476178698688,-3.0,1.0,-0.6,0.125,1,0,4,5,4,1,3,8
919,416937,Still doing vandalism reverts by hand I see. Need any help?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.0,,-4.0,,,,,,-11.0,,-8.0,,,,,8.0,,3.0,-3.0,,,,-3.0,,,,7.0,,,,,0.0,,,,,1.0,,,,,,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6129708549219093,,-0.7223274632885277,,,,,,-1.9381613790437735,,-2.6612390550523095,,,,,0.6971648236120271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8045638483609415,-0.5677952798350047,,,,-0.0912705598932288,,,,0.2566899549359289,,,,,-0.09496260525100544,,,,,-0.1873114769938603,,,,,,0.6680076485684348,0.29296266052193864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,-1.0,,,,,,-1.0,,-1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,-1.0,,,,-1.0,,,,1.0,,,,,0.0,,,,,1.0,,,,,,1.0,0.0,-5.2,1.0,7.918333157931661,3.3380918415851206,-1.2475067857388986,0.13511052380176808,1.2910042284361352,0.45889004435241176,-3.0,2.0,-0.6,0.25,1,0,4,5,4,2,2,8
920,560988,"Page has been locked - as the only real place to report issues the government experiences is on the Prime Minister of the time's page, I find it quite simply a 'whitewash' to have the AWB/cole enquiry section on his page, there since it happened, removed a few months before the election. Your views?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,9.0,,,,,,-1.0,,-2.0,,,,,2.0,,,-1.0,,,,0.0,,,,2.0,,,,,0.0,,,,,-2.0,,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07280771220133618,,1.5028519259889273,,,,,,0.025527961426108442,,-0.6577968555148117,,,,,-0.09768336300130132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0926527862492267,,,,0.48016251074263866,,,,-0.8108523810125604,,,,,-0.09496260525100544,,,,,-1.2671070502525843,,,,,,0.13360152971368697,0.29296266052193864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,-1.0,,-1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,0.0,,,,1.0,,,,,0.0,,,,,-1.0,,,,,,1.0,0.0,1.6,0.0,4.393176527297759,1.2909944487358056,0.1400183913395173,-0.19412116025530174,0.8075780990382726,0.625978653483474,0.0,0.0,0.0,0.0,2,1,2,5,2,3,2,7
921,481612,See my answer in <url>. Is there some problem?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.0,,,-2.0,-7.0,,,,,-3.0,,,-4.0,,,,,-2.0,,,,,,-3.0,,-2.0,-2.0,,,-3.0,,,,,,,,-1.0,,-5.0,,,,-6.0,,,0.0,,,-7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3950371211710053,,,-0.8262470004617051,-1.9530464762536401,,,,,-0.7107085952182323,,,-0.6758547632568326,,,,,-0.9103456935516068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8823283838902518,,-0.6939579887822269,-0.491376576224143,,,-1.3503461121015499,,,,,,,,-0.42241986473723114,,-1.0207402963822416,,,,-2.2736628817678164,,,-0.22914180453839533,,,-0.8980776754864669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,-1.0,-1.0,,,,,-1.0,,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,-1.0,-1.0,,,-1.0,,,,,,,,-1.0,,-1.0,,,,-1.0,,,0.0,,,-1.0,-3.3333333333333335,-3.2222222222222223,1.9663841605003503,2.3333333333333335,-1.0785399416521704,-0.9180057315455916,0.5008649377409817,0.6112791499689122,-6.0,-8.0,-1.0,-0.8888888888888888,0,0,6,6,0,1,8,9
922,463412,I added a clarifying sentence to my user page <url>. Do you think it distills the essence?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,-2.0,,,,,4.0,,,12.0,,,,,4.0,,,,,,0.0,,8.0,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,11.0,,,0.0,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5099101201521606,,,0.11803528578024358,-0.5619877324832413,,,,,0.9299697575727933,,,2.104804834142707,,,,,0.9103456935516068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038882267764655164,,1.1092399348251343,-0.048694976022212365,,,0.15172428225860113,,,,,,,,-0.09496260525100544,,-0.162828211944337,,,,2.8323171697583236,,,-0.22914180453839533,,,0.1228140410921664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,-1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,,,0.0,,,,,,,,0.0,,0.0,,,,1.0,,,0.0,,,-1.0,3.6666666666666665,2.0,4.633213427705082,4.330127018922194,0.6685129931193784,0.4046206180459578,0.8980077461321093,0.9942960229308219,4.0,1.0,0.6666666666666666,0.1111111111111111,5,0,1,6,2,6,1,9
923,625145,"Unfortunately I think <url> may also add that material; I am not familiar with Citizendum, though, but I will look at it. If Citizendum has the same policies regarding primary, secondary, and tertiary sources, then why not criticize both Wikipedia and Citizendum?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,0.0,,,,,2.0,,,0.0,,,,,3.0,,,,,,5.0,,6.0,2.0,,,-1.0,,,,,,,,5.0,,-4.0,,,,12.0,,,0.0,,,-5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5099101201521606,,,0.11803528578024358,-0.0055642349750815966,,,,,0.46120451391821454,,,0.01931013609305236,,,,,0.6068971290344045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3668612591113394,,0.7486003501036621,0.39398662417971825,,,-0.34896584919478263,,,,,,,,1.5423236921801229,,-0.8491578794946607,,,,3.132668937495155,,,-0.22914180453839533,,,-0.5577804366269224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,0.0,,,,,1.0,,,0.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,-1.0,,,,,,,,1.0,,-1.0,,,,1.0,,,0.0,,,-1.0,1.5,2.2222222222222223,1.224744871391589,5.380004130522991,0.2849654916671657,0.5777105436905818,0.27134709935125056,1.273726849099522,4.0,2.0,0.6666666666666666,0.2222222222222222,4,2,0,6,5,1,3,9
924,425115,"I'd be glad to help, if you like. How should we divide it, by section or by criteria?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,6.0,3.0,,,,,3.0,,,9.0,,,,,6.0,,,,,,10.0,,8.0,7.0,,,1.0,,,,,,,,0.0,,2.0,,,,12.0,,,3.0,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.462383740813744,,,1.0623175720221922,0.8290710112871579,,,,,0.6955871357455039,,,1.5834311596302935,,,,,1.5172428225860113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7726047859873337,,1.1092399348251343,1.5006906246845448,,,0.6524144137119848,,,,,,,,-0.09496260525100544,,0.18033662183082483,,,,3.132668937495155,,,1.3019420712408827,,,1.6541516159601164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,0.0,,1.0,,,,1.0,,,1.0,,,1.0,5.166666666666667,5.666666666666667,2.3166067138525404,4.272001872658765,1.1916722403474838,1.3565651556094411,0.38133153131704833,1.0793210162394846,6.0,8.0,1.0,0.8888888888888888,6,0,0,6,8,1,0,9
925,525844,"I cannot open the BBC link, it was <url>. What if '''E'''arth and '''M'''oon, if upper case first letter, should the word ""the"" be added?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,2.0,,,,,,0.0,,-1.0,0.0,,,-1.0,,,,,,,,0.0,,0.0,,,,5.0,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35410585734073075,0.2726475137789982,,,,,,,,,,,,,0.30344856451720226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.038882267764655164,,-0.5136381964214908,-0.048694976022212365,,,-0.34896584919478263,,,,,,,,-0.09496260525100544,,-0.162828211944337,,,,1.030206563337333,,,0.2812194873880306,,,0.29296266052193864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,-1.0,0.0,,,-1.0,,,,,,,,0.0,,0.0,,,,1.0,,,1.0,,,0.0,1.0,0.4444444444444444,1.0,1.8104634152000358,0.0739967403184899,0.04404628940542431,0.3710674490892104,0.4519114568089434,2.0,0.0,0.6666666666666666,0.0,2,1,0,3,2,5,2,9
926,20199,Well I came to the same conclusion as <name> Perhaps a trip to the talk page is in order?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,0.0,,,,,-1.0,,,-2.0,,,,,-6.0,,,,,,,,0.0,4.0,,,0.0,,,,,,,,-1.0,,-2.0,,,,2.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0336733098213691,,,-0.5901764289012179,-0.0055642349750815966,,,,,-0.24194335156365354,,,-0.3282723135818901,,,,,-2.124139951620416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33331840406075464,0.8366682243816488,,,0.15172428225860113,,,,,,,,-0.42241986473723114,,-0.5059930457194989,,,,0.12915126012683764,,,-0.22914180453839533,,,0.29296266052193864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,-1.0,0.0,,,,,-1.0,,,-1.0,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,,,0.0,,,,,,,,-1.0,,-1.0,,,,1.0,,,0.0,,,0.0,-1.5,0.375,2.4289915602982237,1.8468119248354136,-0.5427371618034816,-0.010045836470856724,0.807509893465217,0.4508418194000948,-3.0,0.0,-0.5,0.0,1,1,4,6,2,4,2,8
927,611882,I am confused as to <url> where it claism you moved it from <url> and it is currently added to <url>. The Request for Commentn had been previously closed as allow?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,4.0,-1.0,,,,,,,,-5.0,,,,,0.0,,,,,,1.0,,-2.0,0.0,,,-1.0,,,,,,,,3.0,,,,,,3.0,,,,,,-3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.44256350050942245,,,0.5901764289012179,-0.2837759837291614,,,,,,,,-0.8496459880943039,,,,,-0.30344856451720226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2422664376105437,,-0.6939579887822269,-0.048694976022212365,,,-0.34896584919478263,,,,,,,,0.8874091732076715,,,,,,0.4295030278636694,,,,,,-0.217483197767378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,1.0,-1.0,,,,,,,,-1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,-1.0,0.0,,,-1.0,,,,,,,,1.0,,,,,,1.0,,,,,,-1.0,-0.4,0.14285714285714285,3.209361307176242,2.340126166724879,-0.2578515215897744,0.03572523241646924,0.525890145043784,0.5283231127682896,-1.0,0.0,-0.2,0.0,1,2,2,5,3,1,3,7
